gvkey,fyear,tic,current_ratio,debt_to_equity,debt_ratio,interest_coverage,roa,roe,asset_turnover,market_to_book,cash_flow_to_liabilities,label
122474,2000,3DIGX,2.00125,0.30263,0.20041,-75.00647,-0.27464,-0.41472,0.32259,4.16652,-0.59872,0
1635,2000,ANEN,15.18649,0.05638,0.05337,173.54545,0.05082,0.05369,0.3172,8.00391,0.6694,0
2444,2000,BC,1.46791,2.18293,0.68582,6.68935,-0.02821,-0.08978,1.1223,1.34544,0.11024,0
11115,2000,VAR,1.8031,1.2287,0.55131,17.42046,0.08804,0.19622,1.14464,5.30984,0.25238,0
65643,2000,FCS,2.99932,1.19351,0.54411,4.26384,0.14863,0.32601,0.97045,1.71184,0.38118,0
3821,2000,DF.1,1.32738,2.28887,0.69594,2.75085,0.03221,0.10595,1.91611,2.03335,0.12805,0
25119,2000,MHK,1.71566,1.37637,0.57919,7.708,0.0907,0.21555,1.81623,1.89792,0.20882,0
3769,2000,INRG,2.97261,0.3058,0.23419,23.28561,0.04737,0.06185,0.77608,6.20686,0.33129,0
30255,2000,NPSP,64.13519,0.01481,0.0146,-373.84375,-0.11926,-0.12102,0.02821,5.3711,-6.20305,0
8151,2000,OKE,0.94049,5.01665,0.83377,2.81491,0.01976,0.11889,0.90144,1.16262,-0.01549,0
24893,2000,WFM,1.06366,1.4756,0.59606,5.78928,-0.00635,-0.01573,2.41798,4.62595,0.21985,0
63716,2000,PEGX,1.42632,2.95529,0.6062,-1.71137,-0.06104,-0.29755,0.23701,2.65512,-0.04037,1
127384,2000,TLRK,6.7686,0.27416,0.21517,-37.05874,-0.13728,-0.17492,0.08089,5.72947,0.03606,0
122096,2000,1215B,0.8742,2.90662,0.70015,-0.19166,-0.02749,-0.11414,0.21215,2.61578,0.05831,1
119216,2000,VARI,1.79545,1.00042,0.5001,41.48517,0.08351,0.16706,1.375,5.52082,0.2411,0
64637,2000,EMKR,3.57796,0.22366,0.18278,-13.39156,-0.10449,-0.12786,0.42848,7.08565,0.17066,0
9466,2000,SCHL,2.05255,2.04193,0.67126,3.82183,0.02417,0.07353,1.30663,2.85104,0.1971,0
61483,2000,DVA,1.59452,3.51603,0.76936,1.52232,0.00845,0.0386,0.9309,4.02607,0.25045,0
63246,2000,MAXM,12.6144,0.07893,0.07316,-492.96739,-0.33258,-0.35883,0.00594,6.50291,-2.17389,0
28637,2000,UCOMA,1.98241,-14.19226,0.85862,-1.22828,-0.09389,1.55188,0.09621,-1.78458,-0.04522,1
137641,2000,NEI,13.05448,0.07925,0.07343,-241.96667,-0.08536,-0.09213,0.2946,10.34014,-2.20306,0
24302,2000,ALKS,8.74403,1.63659,0.62072,-3.18193,-0.04311,-0.11366,0.14319,9.38741,-0.07406,0
29108,2000,PTEN,2.94952,0.35594,0.2625,8.34961,0.05786,0.07845,0.74991,4.57337,0.45468,0
5116,2000,GNTX,9.67731,0.06472,0.06079,1000.0,0.16477,0.17544,0.6947,3.44107,3.02548,0
66326,2000,DSGX,10.19114,0.27055,0.21294,-10.33367,-0.0606,-0.077,0.16133,4.25422,-0.07471,0
1056,2000,ARXX,5.63304,0.23164,0.18807,9.65544,0.0579,0.07131,0.74756,6.8459,0.31299,0
63996,2000,CVTX,18.47583,2.39536,0.70548,-5.00979,-0.12316,-0.41816,0.01062,15.04927,-0.11052,0
24978,2000,MODG,3.13312,0.23291,0.18891,80.08858,0.12838,0.15828,1.3276,2.69848,0.76402,0
28180,2000,ORLY,2.93728,0.54399,0.35233,9.26606,0.07222,0.1115,1.24361,2.97334,0.02312,0
2625,2000,ADAP.1,2.52982,0.31633,0.24031,-35.49146,-0.15525,-0.20436,0.14435,9.12048,-1.02116,0
10567,2000,SIX,1.12105,1.71288,0.63139,0.76061,-0.0124,-0.03363,0.24025,0.89075,0.06657,1
63417,2000,TTEC,2.19538,0.58818,0.36231,17.76881,0.12512,0.20312,1.50085,3.77669,0.16967,0
10374,2000,PULS.1,2.66548,0.60519,0.37702,35.44199,0.19069,0.3061,1.27576,4.21315,0.57954,0
14412,2000,BID,1.05751,4.71197,0.82493,-1.07114,-0.1766,-1.00872,0.37033,7.25536,-0.04856,1
118304,2000,DCEL.1,1.58003,19.95127,0.75696,0.17526,-0.05489,-1.44685,0.19782,13.62791,0.03923,1
12141,2001,MSFT,3.56064,0.25308,0.20197,1000.0,0.12397,0.15534,0.42689,8.30973,1.12149,0
4503,2001,XOM,1.18486,0.91836,0.46928,26.7053,0.107,0.2094,1.30967,3.6576,0.34067,0
11259,2001,WMT,1.03533,1.343,0.56491,7.41346,0.07994,0.19005,2.61865,7.60899,0.21764,0
8530,2001,PFE,1.35264,1.14033,0.53278,33.54348,0.19891,0.42574,0.81945,13.674,0.44406,0
6008,2001,INTC,2.68387,0.23905,0.19293,42.2623,0.02908,0.03603,0.59779,5.87219,1.01039,0
6066,2001,IBM,1.20906,2.73986,0.73261,34.29889,0.08745,0.32705,0.97229,8.82686,0.22048,0
6266,2001,JNJ,2.29649,0.58825,0.37038,31.79435,0.14727,0.2339,0.85751,7.43162,0.62182,0
25056,2001,TWX,0.79,0.34787,0.25365,0.23803,-0.02366,-0.03245,0.17853,0.93521,0.09986,0
20779,2001,CSCO,1.58535,0.29853,0.22975,1000.0,-0.02878,-0.03739,0.63264,5.19053,0.78953,0
7257,2001,MRK,1.12278,1.44043,0.52535,20.93458,0.16547,0.45369,1.08428,8.32621,0.39274,0
9899,2001,T,0.5253,1.96457,0.66268,6.35797,0.07519,0.22289,0.47661,4.04372,0.23194,0
2136,2001,VZ,0.60986,3.56824,0.6798,4.12309,0.00228,0.01195,0.3934,3.96214,0.1703,0
5680,2001,HD,1.59375,0.45968,0.31492,44.4375,0.11533,0.16834,2.02898,6.49848,0.7174,0
3144,2001,KO,0.85075,0.97229,0.49297,19.55017,0.17705,0.3492,0.89628,10.31371,0.37191,0
2403,2001,BMY,1.19264,2.06468,0.6737,31.68681,0.17381,0.53267,0.65486,10.87786,0.28831,0
8543,2001,MO,0.83644,3.12615,0.72186,9.82218,0.10074,0.43629,0.85849,5.03019,0.14499,0
2991,2001,CVX,0.88733,1.27602,0.55859,9.39476,0.04239,0.09683,1.26158,2.81623,0.26441,0
8479,2001,PEP,1.17107,1.50567,0.60018,20.12785,0.1227,0.30782,1.24153,9.88664,0.32263,0
6730,2001,LLY,1.33363,1.31336,0.56773,17.62665,0.16916,0.39133,0.70235,11.97723,0.39245,0
8762,2001,PG,1.10593,1.91518,0.65074,8.13476,0.08497,0.25009,1.14125,7.07532,0.25937,0
1478,2001,WYE,1.34581,4.63972,0.82268,9.33291,0.0995,0.56115,0.61514,19.8968,-0.23534,0
13714,2001,PSKY,0.95301,0.42861,0.29602,1.6408,-0.00246,-0.00356,0.25573,1.23672,0.13054,0
2146,2001,BLS,0.68087,1.77491,0.63421,5.25779,0.04938,0.13819,0.46363,3.85049,0.2423,0
14489,2001,DELL,1.04761,1.88347,0.6532,78.31034,0.09206,0.26545,2.30277,15.23839,0.42948,0
1581,2001,T.2,0.88599,2.1293,0.66578,1.93831,0.04317,0.13806,0.31794,1.24341,0.14011,1
10920,2001,UPS,1.64118,1.40398,0.58402,16.83117,0.09738,0.23409,1.24395,5.93215,0.27106,0
142953,2001,MDLZ,0.78941,1.37661,0.57923,3.42011,0.03373,0.08016,0.6071,2.51478,0.10297,0
1602,2001,AMGN,3.84744,0.23497,0.19027,67.54753,0.17378,0.21462,0.62326,11.31353,1.20744,0
7536,2001,PHA.1,1.53228,0.82319,0.44631,10.59216,0.06708,0.12372,0.61836,4.5647,0.19015,0
9459,2001,SGP,1.66428,0.70863,0.41474,45.04615,0.1596,0.2727,0.80516,7.36304,0.49752,0
12136,2001,JAVA.1,1.54178,0.71746,0.41774,18.45,0.05099,0.08757,1.0038,4.82322,0.27505,0
10499,2001,TXN,3.65506,0.32831,0.24716,-3.02703,-0.01274,-0.01692,0.51974,4.08706,0.46641,0
7435,2001,MMM,1.39632,1.31334,0.54724,22.39516,0.0979,0.23497,1.10085,7.6004,0.38509,0
12142,2001,ORCL,2.20404,0.76557,0.43361,178.55,0.20593,0.36358,0.89565,7.0318,0.6925,0
4087,2001,DD.2,1.83476,1.64917,0.58144,3.52914,0.10762,0.30524,0.62268,2.99634,0.09849,0
1164,2001,MCIP,1.38276,0.61474,0.37203,2.59463,0.01531,0.0253,0.23229,0.74952,0.18687,0
12886,2001,TFCFA,1.65436,0.88861,0.4398,2.41016,-0.00878,-0.01774,0.30106,1.91089,0.02462,0
3813,2001,TGT,1.36773,2.07303,0.67459,5.92026,0.05664,0.17405,1.6514,5.1143,0.12225,0
1663,2001,BUD.2,0.895,2.41302,0.707,7.48948,0.12296,0.41967,0.93143,9.78557,0.24087,0
3980,2001,DIS,1.13025,0.91059,0.47244,4.67327,-0.00362,-0.00697,0.57825,1.65077,0.14764,0
32280,2001,STRZA,1.27014,0.60694,0.37667,-1.40762,-0.12779,-0.20592,0.04242,1.21226,0.00142,1
24800,2001,QCOM,5.86338,0.17412,0.14815,223.44607,-0.09548,-0.11222,0.46628,7.42089,0.81215,0
6829,2001,LOW,1.63098,1.05803,0.5141,7.75016,0.07449,0.15331,1.60969,5.35433,0.22842,0
5169,2001,G.1,0.92084,3.62939,0.77801,10.70513,0.09128,0.42583,0.89889,16.50463,0.28172,0
11264,2001,WBA,1.45899,0.69646,0.41054,74.7754,0.10025,0.17007,2.78736,6.72478,0.19831,0
3226,2001,CMCSA,1.45362,1.57387,0.59736,-1.01968,0.01596,0.04205,0.2537,2.35109,0.05398,0
7154,2001,MCD,0.80919,1.32217,0.55672,6.31822,0.07263,0.17248,0.65988,3.5728,0.21429,0
7585,2001,MSI,1.7683,1.43941,0.59007,-0.98395,-0.11788,-0.28756,0.89838,2.4728,0.10027,0
5074,2001,EDS.,1.68857,1.43702,0.56644,9.0081,0.08335,0.21145,1.31737,5.07601,0.1859,0
2086,2001,BAX,1.20735,1.75299,0.63676,11.48462,0.05917,0.1629,0.74089,8.54901,0.17446,0
3170,2001,CL,1.03763,6.97743,0.8496,9.67412,0.16416,1.34815,1.34976,37.3947,0.26955,0
9465,2001,SLB,1.23917,1.58871,0.5962,3.67014,0.02339,0.06233,0.61568,3.77696,0.11781,0
6435,2001,KMB,0.94096,1.50754,0.56724,12.31913,0.10727,0.28509,0.9678,5.51743,0.26475,0
1891,2001,ADP,2.30751,2.80538,0.73721,101.88962,0.05169,0.19671,0.38312,6.59639,0.11306,0
2285,2001,BA,0.79108,3.46587,0.77608,6.46164,0.05848,0.26115,1.20386,2.8584,0.10166,0
4060,2001,DD,1.26868,2.41819,0.68042,1.446,-0.01084,-0.03853,0.78291,3.05868,0.07403,0
134845,2001,AWE.2,1.83479,0.76402,0.35308,1.13472,-0.02126,-0.046,0.32621,1.58375,0.14704,0
10983,2001,RTX,1.34548,2.10551,0.65338,8.4061,0.07186,0.23157,1.03441,3.64627,0.16373,0
4093,2001,DUK,0.91541,2.61691,0.68643,5.22293,0.03924,0.14958,1.23004,2.40405,0.13838,0
3105,2001,IHRT,0.65588,0.59907,0.37422,-0.88148,-0.02403,-0.03847,0.16743,1.0238,0.03422,0
1356,2001,AA.3,1.35759,1.55598,0.57937,5.77608,0.03202,0.086,0.80617,2.85391,0.14676,0
12053,2001,EMC.2,2.25898,0.30113,0.23144,1.82863,-0.05134,-0.0668,0.71698,3.92615,0.71271,0
7065,2001,MMC,0.96293,1.56969,0.61085,11.01531,0.07327,0.18829,0.74799,5.69813,0.16958,0
5020,2001,DNA.2,3.38985,0.20525,0.17029,23.53954,0.02106,0.02538,0.29177,4.84153,0.39557,0
1704,2001,AMAT,5.07704,0.29208,0.22605,22.51291,0.05167,0.06676,0.74714,3.65806,0.71128,0
1300,2001,HON,1.59068,1.64188,0.62148,6.51185,-0.00409,-0.0108,0.97631,3.00569,0.13257,0
116245,2001,PCS.1,0.42646,22.75439,0.9352,-0.49649,-0.05651,-1.375,0.43826,26.98617,0.00511,0
7750,2001,THC,1.31347,1.45844,0.59324,6.52679,0.05683,0.1397,1.00717,4.31824,0.28249,0
7980,2001,NRTLQ,1.24398,3.42654,0.74974,-31.26706,-1.35529,-6.19409,0.86569,5.41063,0.03517,1
4242,2001,EP.1,0.93321,3.81862,0.74167,0.72121,0.00193,0.00994,1.19315,2.53058,0.11532,0
61489,2001,Q.2,0.57633,1.01285,0.50319,1.37508,-0.05453,-0.10975,0.26694,0.64127,0.10866,1
8549,2001,COP,0.96059,1.45586,0.59281,5.62736,0.04716,0.11583,0.68291,1.60592,0.17062,0
7343,2001,MU,4.56725,0.17217,0.14688,-3.09057,-0.07473,-0.0876,0.47062,3.15437,0.64238,0
10903,2001,UNH,0.66026,2.20894,0.68837,16.65957,0.07312,0.23464,1.87842,5.61333,0.21454,0
5878,2001,ITW,2.08361,0.61609,0.37889,19.193,0.08202,0.13337,0.94609,3.4184,0.36302,0
6774,2001,LMT,1.1124,3.2921,0.76701,2.20429,-0.03782,-0.16235,0.86751,3.19584,0.08604,0
9359,2001,SWY,0.85299,1.96499,0.66273,5.56813,0.0718,0.2129,1.96426,3.46003,0.1928,0
12206,2001,DTV.2,0.75822,0.79458,0.39598,-2.46253,-0.03236,-0.06493,0.43009,2.09798,0.02502,0
14477,2001,WM,0.83956,2.6122,0.72268,2.98564,0.02581,0.09329,0.58091,3.71663,0.1672,0
4321,2001,EMR,0.98903,1.4446,0.587,7.95005,0.06857,0.16876,1.02879,3.2299,0.19335,0
22260,2001,HCA,1.30057,2.605,0.69966,4.01493,0.04997,0.18606,1.01258,4.12186,0.11391,0
62599,2001,LU.1,1.58354,1.8876,0.61808,-14.69691,-0.48117,-1.46947,0.63255,1.77476,-0.17576,1
6104,2001,IP,1.54671,2.48693,0.68876,1.52335,-0.0324,-0.117,0.70948,1.88831,0.06697,0
1318,2001,AT.2,1.37561,1.2653,0.55848,6.08134,0.08462,0.19172,0.60266,3.44432,0.29403,0
10984,2001,S.4,0.55335,1.06374,0.51523,20.83908,-0.00608,-0.01256,0.70038,1.59882,0.36827,0
114524,2001,EBAY,4.90624,0.14809,0.12609,49.255,0.05389,0.06329,0.44612,12.97889,1.19123,0
29356,2001,VRTS.1,3.98907,0.39447,0.28288,-18.82349,-0.16911,-0.23581,0.39278,6.65734,0.52158,0
10247,2001,SYY,1.42824,1.54644,0.60729,13.8895,0.10915,0.27795,3.98362,8.409,0.28763,0
2817,2001,CAT,1.30401,4.46373,0.81697,2.25159,0.02626,0.14347,0.66706,3.19754,0.07933,0
4988,2001,TGNA,1.04475,1.28317,0.56201,6.90021,0.06347,0.14491,0.48444,3.11537,0.17921,0
114303,2001,COC1,0.78935,3.03933,0.71997,6.57809,0.05695,0.24039,1.14654,2.67869,0.15635,0
9850,2001,SO,0.67612,2.68938,0.71996,3.29339,0.04292,0.16032,0.3405,2.21731,0.11103,0
29028,2001,COST,0.94413,1.04261,0.50457,19.75864,0.05967,0.1233,3.44874,3.46105,0.20282,0
4066,2001,OMC,0.78778,3.80132,0.77993,10.65109,0.04739,0.23097,0.64888,7.73746,0.09366,0
5071,2001,GIS,0.59805,3.58249,0.77455,2.85169,0.02769,0.12808,0.48059,4.6696,0.07127,0
3373,2001,CE.2,3.07195,0.46672,0.31781,31.56326,0.07929,0.11644,0.6254,8.96059,0.763,0
3282,2001,CPQ.2,1.19267,1.13088,0.53071,4.23894,-0.03314,-0.07061,1.41644,1.496,0.11788,0
12389,2001,HOG,2.32543,0.77562,0.43682,27.8143,0.14037,0.24925,1.13675,9.36325,0.55591,0
6502,2001,KR,1.00492,4.45031,0.81652,4.0787,0.05464,0.29783,2.62472,4.67647,0.15059,0
4598,2001,FDX,1.24575,1.11031,0.52614,6.97661,0.0514,0.10848,1.49196,2.45797,0.30659,0
5046,2001,GD,1.06857,1.44457,0.59093,21.83824,0.08519,0.20826,1.09883,3.53077,0.16863,0
4029,2001,D,0.71597,3.0613,0.74535,1.79037,0.01583,0.06501,0.3072,1.90111,0.09423,1
8539,2001,EXC,0.85624,3.27327,0.76255,2.9083,0.04106,0.17625,0.43533,1.89704,0.13631,0
13498,2001,CCL,1.32343,0.75451,0.43004,7.18898,0.0801,0.14053,0.39225,2.32217,0.24914,0
9563,2001,S.1,2.3168,6.24252,0.86193,2.56452,0.01659,0.12012,0.92691,2.4945,0.05922,0
31166,2001,GDT,1.96211,0.88692,0.47004,16.69362,0.16594,0.31311,0.92828,9.83091,0.49781,0
5885,2001,IMNX,4.49278,0.11224,0.10091,1776.44828,0.07405,0.08236,0.42992,7.32192,0.9683,0
9411,2001,HSH,1.02521,7.49109,0.82669,5.99259,0.22288,2.01961,1.74555,13.2,0.17799,0
5568,2001,KHC,1.3445,4.7245,0.78992,5.46531,0.08113,0.48524,0.91756,8.57399,0.10979,0
4843,2001,FRX.1,3.67763,0.20109,0.16742,1000.0,0.17314,0.20796,0.80565,9.01195,1.30509,0
2184,2001,BBY,1.23619,1.92543,0.65817,46.85,0.07729,0.2261,2.65722,5.68801,0.32509,0
7906,2001,NKE,2.2643,0.67822,0.40411,21.3428,0.10295,0.17278,1.53546,3.72568,0.41537,0
10867,2001,UNP,0.57281,2.29514,0.69652,2.95578,0.03062,0.10089,0.37948,1.48998,0.09064,0
11923,2001,APC,0.66685,1.66177,0.62048,-1.05648,-0.01079,-0.0289,0.49902,2.26873,0.31914,0
9882,2001,LUV,1.12551,1.24141,0.55385,9.03837,0.05681,0.12734,0.61744,3.53009,0.29793,0
12216,2001,LLTC,8.54423,0.13194,0.11656,1000.0,0.21192,0.23988,0.4822,7.91383,2.37994,0
1440,2001,AEP,0.69413,4.63556,0.80679,2.46399,0.02075,0.11921,1.29559,1.70457,0.07741,0
1632,2001,ADI,6.50617,0.71819,0.41799,6.72997,0.07296,0.12535,0.46612,4.85521,0.41316,0
22325,2001,XLNX,5.09984,0.22672,0.18482,-330.07018,-0.04865,-0.05968,0.43487,7.03901,0.65079,0
3362,2001,CAG,1.49161,2.55629,0.71069,3.87401,0.05053,0.18175,1.78299,3.06777,0.21334,0
60900,2001,DISH,2.35961,-9.38252,1.1193,0.53427,-0.03305,0.27707,0.6137,-16.93361,0.06708,0
11506,2001,WMB,0.95876,5.24236,0.81439,3.29296,-0.01228,-0.07904,0.28362,2.17663,0.05346,1
63180,2001,SEBL,3.59775,0.49493,0.33107,19.52865,0.09275,0.13865,0.74627,7.11576,0.65255,0
8402,2001,PAYX,1.39101,2.19603,0.68711,1000.0,0.09296,0.29712,0.32336,14.095,0.14973,0
8972,2001,RTN,1.4535,1.35926,0.57614,1.20303,-0.02865,-0.06758,0.63324,1.13726,0.00867,0
12485,2001,ATUS,0.6177,-5.92309,0.91941,-0.18698,0.09863,-0.63543,0.43111,-8.08113,-0.02368,1
12233,2001,GENZ,2.97029,0.41437,0.29297,7.83871,0.01381,0.01953,0.30445,5.59324,0.31246,0
3310,2001,CA.1,1.31883,1.64804,0.62236,-4.41365,-0.09014,-0.23868,0.24243,2.73652,0.16441,0
10507,2001,0033A,0.65659,4.45507,0.80681,1.47801,0.01635,0.09026,0.6606,1.63288,0.06661,1
4990,2001,GAP,1.46017,1.55279,0.60827,3.171,-0.00101,-0.00258,1.80245,4.14226,0.282,0
25944,2001,PSFT.,2.54352,0.60057,0.37522,66.20704,0.07518,0.12033,0.81368,7.71864,0.48845,0
1976,2001,BHI,2.22468,1.00619,0.50154,5.78956,0.06561,0.13162,0.80618,3.68229,0.21527,0
6375,2001,K,0.86157,10.89742,0.91595,3.38939,0.04568,0.54343,0.85386,14.04359,0.11919,0
7163,2001,SPGI,0.96619,1.784,0.6408,14.21627,0.07305,0.20337,0.90009,6.35558,0.32375,0
1240,2001,ABS.1,1.28671,1.69941,0.62955,3.92747,0.03138,0.0847,2.37559,1.97823,0.20812,0
11609,2001,WWY,2.74986,0.38352,0.27721,466.2634,0.20558,0.28443,1.37606,9.07469,0.79781,0
7241,2001,CVS,1.77896,0.89741,0.4707,17.17178,0.04789,0.0913,2.57776,2.55662,0.16758,0
1243,2001,AL.1,1.07977,0.99131,0.4895,3.70423,0.00029,0.00058,0.72235,1.33588,0.16211,0
62261,2001,GMST,1.37542,0.28281,0.22046,-20.15587,-0.0619,-0.07941,0.14124,1.52143,0.08733,0
10115,2001,SYK,1.86183,1.29464,0.5642,6.96024,0.11017,0.25279,1.07373,10.87046,0.34247,0
7085,2001,MAS,2.12438,1.22906,0.55138,4.34463,0.02162,0.04818,0.91013,2.72991,0.1909,0
11672,2001,TJX,1.60906,1.68199,0.62714,22.01608,0.13916,0.37324,2.97824,8.37279,0.40462,0
2663,2001,CPB,0.39135,-24.99595,1.04167,5.7027,0.1095,-2.62753,1.12435,-45.30462,0.17914,0
6136,2001,IPG,1.00518,4.77244,0.82035,4.71446,-0.04388,-0.25529,0.58419,5.64891,0.01572,0
10726,2001,TRCO,0.88964,1.65165,0.61039,3.15192,0.00766,0.02073,0.36218,2.08086,0.08512,0
2490,2001,BRK3,0.33457,2.14957,0.6825,3.86393,0.02957,0.09313,0.37118,1.40224,0.13022,0
1920,2001,AVP,1.29302,-43.12517,1.01444,11.28551,0.13926,-5.92011,1.86613,-146.54682,0.23309,0
6304,2001,KLAC,1.92762,0.55899,0.35856,431.84957,0.0243,0.03788,0.76652,6.23667,0.41452,0
7985,2001,NOC,0.89419,1.76201,0.62353,2.69169,0.02044,0.05777,0.64914,1.48066,0.06274,0
66708,2001,BRCM,1.63574,0.12966,0.11478,-292.4562,-0.75678,-0.85491,0.26545,3.37041,0.11808,0
28338,2001,RIG,1.51765,0.55998,0.35896,2.02164,0.01484,0.02315,0.16507,0.98827,0.09277,0
7171,2001,MCK,1.40995,2.38164,0.70429,6.24452,0.03142,0.10624,3.75308,2.73525,0.03509,0
7127,2001,MAY.2,1.9405,2.08201,0.67089,3.94974,0.05898,0.18303,1.18918,2.75136,0.20558,0
24468,2001,BIIB,19.83743,0.19314,0.16188,17.95413,0.08908,0.10628,0.23894,11.00994,0.83261,0
112033,2001,KG.1,8.17178,0.31354,0.2387,27.14039,0.08694,0.11421,0.34798,5.46842,0.46724,0
8099,2001,FE,0.53593,3.97471,0.78731,3.24604,0.01924,0.09711,0.21416,1.4072,0.04358,1
26061,2001,MTCH,2.37444,0.47843,0.28864,-4.46357,0.05866,0.09723,0.53042,2.61462,0.34249,0
61567,2001,EL,2.02977,1.11434,0.46809,44.6748,0.09482,0.22572,1.43162,7.6078,0.20269,0
126554,2001,A,2.3971,0.4112,0.29138,1000.0,0.02179,0.03075,1.05134,1.81418,0.64547,0
62634,2001,AABA,2.93301,0.19437,0.16068,1000.0,-0.039,-0.04717,0.30152,5.19046,0.27948,0
24008,2001,MEDI.1,3.61238,0.16769,0.14361,349.05085,0.12216,0.14264,0.50737,9.51986,1.43287,0
8068,2001,OXY,0.78466,1.77352,0.55978,6.44332,0.06465,0.20483,0.78347,1.76173,0.26541,0
4517,2001,NEE,0.44023,1.86567,0.64262,4.31173,0.04558,0.13234,0.48531,1.64891,0.17305,0
15708,2001,AGN.2,2.70469,1.09229,0.52175,16.11659,0.10991,0.2301,0.85304,10.07808,0.33833,0
2783,2001,DUK8,0.97341,2.43913,0.70605,1.76966,0.02611,0.09022,0.40798,1.64057,0.09868,0
117768,2001,NVDA,2.84689,0.96797,0.49186,15.79478,0.1177,0.23163,0.91105,12.87165,0.21749,0
28930,2001,MAR,1.18202,1.61846,0.6181,3.47647,0.02591,0.06786,1.11475,2.81324,0.07106,0
25279,2001,BSX,1.33093,0.97221,0.49295,8.76271,-0.01359,-0.0268,0.67262,4.85098,0.25013,0
25338,2001,BBBYQ,2.39932,0.50548,0.33576,1000.0,0.13329,0.20067,1.7772,8.8949,0.61095,0
63185,2001,CHKP,2.57523,0.24809,0.19877,1122.54333,0.28167,0.35155,0.46167,10.57765,1.52819,0
7977,2001,XEL,0.60759,3.51594,0.75798,1.98292,0.02767,0.12833,0.51544,1.54848,0.07273,1
2111,2001,BDX,1.39399,1.07533,0.51507,7.15974,0.08364,0.17461,0.78177,4.1699,0.31479,0
7017,2001,MRO,1.27191,1.86761,0.57201,14.3202,0.00973,0.03178,1.77413,1.87892,0.3941,0
112158,2001,CLS,2.41224,0.39769,0.28454,12.42929,-0.006,-0.00839,1.5083,1.95499,0.68378,0
5597,2001,HSY,1.92522,1.83073,0.64673,9.20695,0.06379,0.18057,1.40334,8.00447,0.33635,0
8606,2001,PBI,0.82925,7.9992,0.85558,5.16326,0.05871,0.54887,0.49558,10.23085,0.14555,0
25495,2001,DYN.2,1.04896,3.69921,0.72564,2.94872,0.01613,0.08224,1.69314,1.83215,0.03012,0
25124,2001,LIN,1.06868,2.04966,0.65807,3.51037,0.05574,0.1736,0.66857,3.61663,0.20091,0
17110,2001,SLR,3.23657,1.51042,0.60166,2.54773,-0.00955,-0.02398,1.44561,1.73792,0.08067,0
3062,2001,CTAS,2.72923,0.76942,0.43484,32.64343,0.09299,0.16453,0.90149,6.23142,0.34454,0
29955,2001,BHC,3.87654,0.18241,0.15427,4.58482,0.06568,0.07766,0.43806,7.86729,1.3832,0
11038,2001,UCL.1,0.91069,2.17093,0.65055,4.30556,0.05899,0.19686,0.63923,2.81722,0.31333,0
16721,2001,EA,2.54435,0.36434,0.26656,1000.0,0.05973,0.08165,1.01489,7.07436,0.6291,0
24870,2001,NXTL,1.25038,-23.73642,0.93057,0.03529,-0.11897,3.03468,0.34849,-10.12375,0.05499,1
140760,2001,MON.1,2.01809,0.52733,0.34526,6.71318,0.02581,0.03942,0.47791,1.16587,0.15611,0
24216,2001,AES,0.92303,5.35602,0.80757,1.23977,0.00743,0.04929,0.25389,1.57331,0.057,1
3336,2001,DXC,1.22016,1.37623,0.57916,4.12984,0.03996,0.09496,1.32698,2.39686,0.26177,0
8810,2001,PEG,0.69429,5.11965,0.83396,2.43501,0.03032,0.18613,0.38646,2.09919,0.06336,1
3735,2001,DHR,1.84275,1.16302,0.53768,22.20597,0.06175,0.13357,0.78466,3.87836,0.23476,0
7366,2001,ETR,0.83669,2.42673,0.69832,1.95068,0.02897,0.10066,0.36792,1.15784,0.12245,1
2055,2001,B,1.91321,0.6297,0.38639,3.26866,0.01845,0.03008,0.38235,2.68332,0.35871,0
3413,2001,ED,0.64694,1.95379,0.65137,3.62838,0.04094,0.1228,0.56683,1.51109,0.12194,0
4194,2001,KODK,0.87467,3.58811,0.77713,5.63014,0.00569,0.02626,0.99042,2.95856,0.19886,0
2226,2001,BGEN,3.72184,0.27595,0.21627,91.09712,0.15844,0.20216,0.60624,6.31277,0.84994,0
63669,2001,5952B,2.21037,2.43553,0.62612,4.08075,0.01657,0.06444,0.28066,10.42056,0.1097,0
12756,2001,CCEP,0.636,7.50952,0.88111,0.90173,-0.01353,-0.11534,0.66192,3.02928,0.0533,1
4611,2001,M,1.96015,1.70381,0.63015,3.9491,-0.01835,-0.0496,1.06434,1.50203,0.13502,0
1209,2001,APD,1.24579,1.56491,0.60122,4.0644,0.05759,0.14991,0.70722,2.67646,0.22303,0
3011,2001,CHIR.1,3.59212,0.47789,0.32137,15.40522,0.06265,0.09317,0.36755,4.29566,0.28371,0
1722,2001,ADM,1.59047,1.26479,0.55846,1.69214,0.02673,0.06053,1.39829,1.30019,0.10791,0
3532,2001,GLW,2.05968,1.33967,0.56695,-1.36139,-0.42977,-1.01552,0.49027,1.51742,0.19799,1
14324,2001,ALTR.1,4.57361,0.22156,0.18137,1000.0,-0.02922,-0.03569,0.61654,7.35514,-0.47926,0
12144,2001,0139A,1.49327,0.6156,0.38104,111.62675,0.0849,0.13717,0.66548,4.52809,0.43068,0
5742,2001,CNP,0.64708,3.32086,0.74233,2.74698,0.03196,0.14298,1.50668,1.17146,0.07525,0
3121,2001,CLX,1.03181,1.10263,0.52441,7.375,0.08085,0.17,0.97697,4.21684,0.35656,0
